,text,state,date,star,hp_data
104,The clothes are not washed properly.,"Certified Buyer, Ghaziabad","Jan, 2023",1,"LG 7 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T70SKSF1Z)"
105,"Good product, poor service from flipkart.","Certified Buyer, Kalyan","Dec, 2022",1,"LG 7 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T70SKSF1Z)"
106,Avg washing machine. Worst service from flipkart,"Certified Buyer, Khagaria District","Nov, 2022",1,"LG 7 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T70SKSF1Z)"
107,"Pros :
Nice design compatible
Silent while running
Value for money

Cons:
Takes 1hr to wash a single complete cycle
Detergent not dissolving properly
Take a bit high level of water as compared to other brand models
Main negative is that it is not cleaning the stains properly washed cloths looks like just dipped in normal water no dirt removal","Certified Buyer, Sulur","Nov, 2022",1,"LG 7 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T70SKSF1Z)"
108,"Worst washing machine. My mom scolding every time because of this machine. I fooled by seeing it's rating. It's speed is very bad, semi automatic is more better than this. I don't know how this much rating it showing.","Certified Buyer, Nandyal","Nov, 2022",1,"LG 7 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T70SKSF1Z)"
109,Don't buy from flipcart very bad experience,"Certified Buyer, Khambhat","Sep, 2022",1,"LG 7 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T70SKSF1Z)"
110,Very bad product this product service is very week,"Certified Buyer, Barmer","Aug, 2022",1,"LG 7 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T70SKSF1Z)"
111,"I am writing this review after using almost three months.

Pros:- Easy to use after all it is automatic

Cons:-
1. Wash quality is extremely bad even detergent not get washed forget about some hard strain. You can see detergent marks after drying the cloths. (Using Surf Excel liquid detergent)
2. Takes too much water.
3. Takes so much time even in less clothes.

I wonder how this machine got average rating of 4.3.
For me it's waste of money.
Please go for front load or semi automatic washing ...
READ MORE","Certified Buyer, New Delhi","Feb, 2022",1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
112,Received a scratch product,"Certified Buyer, Bhadrak","Oct, 2020",1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
113,"Very worst product Flipkart cheating customer , don't buy Flipkart guys ,","Certified Buyer, Alanganallur","Jun, 2023",1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
114,Bad performance 😕🤮,"Certified Buyer, Channapatna",Today,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
115,"Very bad performance, need to select options manually, very very less options","Certified Buyer, Hyderabad",4 days ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
116,Pathetic,"Certified Buyer, Kozhikode",9 days ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
117,Not a good product as expected,"Certified Buyer, Chiplun",10 days ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
118,bad product,"Certified Buyer, Raghogarh",10 days ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
119,In this model there have no extra mini pulsator inside the washing machine,"Certified Buyer, Kolkata",24 days ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
120,Washing quality of the washing machine is very very bad,"Certified Buyer, Jamshedpur",28 days ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
121,"Delivery is a poor system and fraud also is a local distributor. Maybe a washing machine is different.
The exchange old machine is in good condition and running also but told me the delivery boy must show it put our system damaged. Exchange price Rs. 3200.00 and damaged price changed Rs. 2100.00Delivery is a poor system and fraud also is a local distributor. Maybe a washing machine is different.
The exchange old machine is in good condition and running also but told me the delivery boy must s...
READ MORE","Certified Buyer, Chaibasa",29 days ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
122,"Disappointing Performance and Limited Functionality

I recently purchased an automatic washing machine with an 8 kg capacity, and I must say I am thoroughly disappointed with its performance. Despite the advertised capacity, the machine struggles to wash a full 8 kg load effectively. To achieve proper washing results, I find myself limiting the load to just 5-6 kg.

The spinner is incredibly slow, which extends the overall washing time unnecessarily. Additionally, the machine's functionality ...
READ MORE","Certified Buyer, Bulandshahr",29 days ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
123,"World worst washing machine no 1
Not washing properly
complete to service centre technician visit and says this machine very slow works like nothing to do any thing
Before I like lg Products after purchasing this
Not happy with LG Products","Certified Buyer, Visakhapatnam District",29 days ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
124,Very bad sev,"Certified Buyer, Greater Noida",30 days ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
125,I purchased it on 12.07.24 and it creates problem with in 12 days. Power related issue now 24.07.24 it is not working.,"Certified Buyer, Siliguri",1 month ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
126,Too bad money is wasted please don't buy it.Too bad money is wasted please don't buy it.,"Certified Buyer, Mhow",1 month ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
127,Everything is ok also good service for installation,"Certified Buyer, Ludhiana",2 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
128,"After using 3 years, it got 3 times problem each year.
Very waste 5 star product. Only 2 years warranty not benefit.
Better not to purchase this lg machine or From Flipkart.
I thought to give minus ratings.","Certified Buyer, Anantapur District",2 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
129,"Very small tub ,don't take otherwise I regret","Certified Buyer, Ludhiana",3 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
130,Clothes👗👚👖 are. Not clean properly not satisfied,"Certified Buyer, New Delhi",3 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
131,Body is very bad quality,"Certified Buyer, Palanpur",3 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
132,very bad product. since i purchase never work good.,"Certified Buyer, Darbhanga District",3 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
133,Illogical waste of time.,"Certified Buyer, Thane",3 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
134,Very bad,"Certified Buyer, Bahraich District",3 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
135,It is not cleaning clothes properly......waste of money,"Certified Buyer, Chhindwara",3 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
136,Wash and spin are not at per with standard. Specially dry is not working properly..its only 20%dry,"Certified Buyer, Guwahati",4 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
137,"Washing machine withload dancing, moving and falling frequently.","Certified Buyer, Bhupalpalle",4 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
138,Rotating drum not working and display problem don't buy online,"Certified Buyer, Tiruvannamalai",4 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
139,"Worst machine I have ever used. It doesn't clean the clothes and doesn't remove the detergent. I didn't return the product initially bcoz I thought I used the detergent powder so it doesn't clean the clothes but I have used the liquid detergent and still same problem. Now I don't have any choice, no customer care support, no service center support. I would recommend to not buy this machine ever.","Certified Buyer, Piplya Mandi",4 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
140,Product is not good don't buy it,"Certified Buyer, Pune",5 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
141,Wasing issue,"Certified Buyer, Varanasi",5 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
142,Worst,"Certified Buyer, Kamareddy District",5 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
143,"Loss of water, loss of time, wastage of money, automatic machine's are just a fraud. They don't wash clothes properly","Certified Buyer, Mohali",5 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
144,Don't buy this Product from Flipkart instalation was worst they are blaming the customer in app they will show one price and in person they will charge more than app customer care people also cheating,"Certified Buyer, Chittoor District",5 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
145,Malfunctioning not satisfied,"Certified Buyer, Tiruvethipuram",5 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
146,Very worst product in lg and I'm buy this product in 19 Feb 2024 still not work this one so don't buy,"Certified Buyer, Jolarpet",5 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
147,Poor washing,"Certified Buyer, Hosur",5 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
148,"Waste of money, not working properly, some options are not functioning, Only two functions are working properly. Poor experience and poor quality.😡😡😭😭","Certified Buyer, Rohtas District",5 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
149,Waste of money not washing,"Certified Buyer, Venkatagiri",6 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
150,"I am totally disappointed with this washing machine
Fully automatic to far better than semi automatic","Certified Buyer, Lakhnapur",6 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
151,The machine is not working properly,"Certified Buyer, Muktsar",6 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
152,"Next time this company's product
Will not buy 🙏🙏🙏🙏🙏","Certified Buyer, Bengaluru",6 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
153,Cleaning and Dry quality is poor,"Certified Buyer, Gurgaon Division",7 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
154,Waste to buy this product,"Certified Buyer, Bengaluru",7 months ago,1,"LG 6.5 kg 5 Star with Smart Inverter Technology, TurboDrum and Smart Diagnosis Fully Automatic Top Load Washing Machine Silver  (T65SKSF4Z)"
